Word	AdvIntensifierID	IsRelativeAdverb	IsComperativeAdverb	IsSuperlativeAdverb	AdvIntensifier	NoCompOrSupForm	MustUseMoreMost	IrregularForm	howCommon	commonRank	baseForm	wordSenseID
passingly	-1	false	null	null	--	null	null	--	-1.0	-1	pass	-1
pardonably	-1	false	null	null	--	null	null	--	-1.0	-1	pardon	7
quasi-completely	-1	false	null	null	--	null	null	--	-1.0	-1	quasi-complete	-1
trustily	-1	false	null	null	--	null	null	--	-1.0	-1	trust	-1
lexically	-1	false	null	null	--	true	false	--	3.8E-5	48747	lex	7
honourably	-1	false	null	null	--	null	null	--	6.6E-5	36994	honour	7
nonideationally	-1	false	null	null	--	null	null	--	-1.0	-1	nonideational	-1
unpedagogically	-1	false	null	null	--	null	null	--	-1.0	-1	unpedagog	-1
commendingly	-1	false	null	null	--	null	null	--	-1.0	-1	commend	-1
unformidably	-1	false	null	null	--	null	null	--	-1.0	-1	unformid	-1
semiconventionally	-1	false	null	null	--	null	null	--	-1.0	-1	semiconventional	-1
undestructively	-1	false	null	null	--	null	null	--	-1.0	-1	undestruct	-1
senatorially	-1	false	null	null	--	null	null	--	-1.0	-1	senatorial	-1
nontypographically	-1	false	null	null	--	null	null	--	-1.0	-1	nontypograph	-1
grindingly	-1	false	null	null	--	null	null	--	-1.0	-1	grind	-1
serviceably	-1	false	null	null	--	null	null	--	-1.0	-1	service	-1
unamusingly	-1	false	null	null	--	null	null	--	-1.0	-1	unamuse	-1
rousingly	-1	false	null	null	--	null	null	--	-1.0	-1	r	-1
relatively	-1	false	null	null	--	true	false	--	0.008325	1309	late	7
unbeknown	-1	false	null	null	--	null	null	--	4.7E-5	43680	unbeknown	-1
floriculturally	-1	false	null	null	--	null	null	--	-1.0	-1	floricultural	-1
attendingly	-1	false	null	null	--	null	null	--	-1.0	-1	attend	-1
some	-1	false	null	null	--	null	null	--	0.180312	57	some	-1
to-and-fro	-1	false	null	null	--	null	null	--	-1.0	-1	to and fro	-1
primarily	-1	false	null	null	--	true	false	--	0.003305	3072	primar	7
evil-mindedly	-1	false	null	null	--	true	true	--	-1.0	-1	evil-mind	-1
spang	-1	false	null	null	--	null	null	--	-1.0	-1	spang	-1
unglamorously	-1	false	null	null	--	null	null	--	-1.0	-1	unglamo	-1
just	3	false	null	null	Focusing	true	false	--	0.136312	75	just	-1
overartificially	-1	false	null	null	--	null	null	--	-1.0	-1	overartificial	-1
holistically	-1	false	null	null	--	true	false	--	-1.0	-1	holist	-1
bradyauxetically	-1	false	null	null	--	null	null	--	-1.0	-1	bradyauxet	-1
midnight	-1	false	null	null	--	null	null	--	0.00198	4509	midnight	-1
nonfictively	-1	false	null	null	--	null	null	--	-1.0	-1	nonfict	-1
murderously	-1	false	null	null	--	true	false	--	1.6E-5	71396	murde	7
decurrently	-1	false	null	null	--	null	null	--	-1.0	-1	decurrent	-1
streamingly	-1	false	null	null	--	null	null	--	-1.0	-1	stream	-1
unaskingly	-1	false	null	null	--	null	null	--	-1.0	-1	unask	-1
nondecorously	-1	false	null	null	--	null	null	--	-1.0	-1	nondeco	-1
trop	-1	false	null	null	--	null	null	--	-1.0	-1	trop	-1
solo	-1	false	null	null	--	true	false	--	0.001281	6205	solo	-1
eternally	4	false	null	null	Frequency	true	false	--	1.25E-4	26691	eternal	7
soli	-1	false	null	null	--	null	null	--	1.4E-5	76684	soli	-1
nonembryonically	-1	false	null	null	--	null	null	--	-1.0	-1	nonembryon	-1
home	-1	false	null	null	--	true	false	--	0.055196	160	home	-1
gorily	-1	false	null	null	--	null	null	--	-1.0	-1	gore	-1
polyphyletically	-1	false	null	null	--	true	false	--	-1.0	-1	polyphylet	-1
pseudoprosperously	-1	false	null	null	--	null	null	--	-1.0	-1	pseudoprospe	-1
overmournfully	-1	false	null	null	--	null	null	--	-1.0	-1	overmourn	-1
semitransparently	-1	false	null	null	--	null	null	--	-1.0	-1	semitransparent	-1
soon	3	false	null	null	Time	false	false	--	0.016735	610	soon	7
nondidactically	-1	false	null	null	--	null	null	--	-1.0	-1	nondidact	-1
nontortuously	-1	false	null	null	--	null	null	--	-1.0	-1	nontortu	-1
unharmoniously	-1	false	null	null	--	null	null	--	-1.0	-1	unharmon	-1
limitlessly	-1	false	null	null	--	true	false	--	-1.0	-1	limitles	-1
nonmeditatively	-1	false	null	null	--	null	null	--	-1.0	-1	nonmeditate	-1
anticipatively	-1	false	null	null	--	true	false	--	-1.0	-1	anticipate	-1
deleteriously	-1	false	null	null	--	true	false	--	-1.0	-1	deleter	-1
sympathisingly	-1	false	null	null	--	null	null	--	-1.0	-1	sympathise	-1
adversely	-1	false	null	null	--	true	false	--	4.4E-4	12614	adverse	7
appassionato	-1	false	null	null	--	null	null	--	-1.0	-1	appassionato	-1
stumpily	-1	false	null	null	--	null	null	--	-1.0	-1	stump	-1
hardheartedly	-1	false	null	null	--	null	null	--	-1.0	-1	hardheart	-1
unideographically	-1	false	null	null	--	null	null	--	-1.0	-1	unideograph	-1
bareback	-1	false	null	null	--	true	false	--	1.9E-5	65523	bareback	-1
departmentally	-1	false	null	null	--	true	false	--	1.2E-5	80940	departmental	-1
distinctly	-1	false	null	null	--	true	true	--	8.66E-4	8069	distinct	7
overconsiderately	-1	false	null	null	--	null	null	--	-1.0	-1	overconsiderate	-1
pseudospiritually	-1	false	null	null	--	null	null	--	-1.0	-1	pseudospiritual	-1
biannually	-1	false	null	null	--	true	false	--	-1.0	-1	biannual	7
nonexactingly	-1	false	null	null	--	null	null	--	-1.0	-1	nonexact	-1
popularly	-1	false	null	null	--	true	true	--	2.61E-4	17520	popular	7
despiteously	-1	false	null	null	--	null	null	--	-1.0	-1	despit	-1
pseudofaithfully	-1	false	null	null	--	null	null	--	-1.0	-1	pseudofaith	-1
fractiously	-1	false	null	null	--	true	true	--	-1.0	-1	fract	7
squamosely	-1	false	null	null	--	null	null	--	-1.0	-1	squamose	-1
oversoftly	-1	false	null	null	--	null	null	--	-1.0	-1	oversoft	-1
ambassadorially	-1	false	null	null	--	null	null	--	-1.0	-1	ambassadorial	-1
nontransgressively	-1	false	null	null	--	null	null	--	-1.0	-1	nontransgr	-1
quarterly	-1	false	null	null	--	true	false	--	6.8E-4	9566	quart	7
summer	-1	false	true	false	--	null	null	--	0.011938	888	sum	-1
unbewilderingly	-1	false	null	null	--	null	null	--	-1.0	-1	unbewildere	-1
sophistically	-1	false	null	null	--	null	null	--	-1.0	-1	sophist	-1
together	2	false	true	false	Manner/Time/Place	true	false	--	0.026263	351	togeth	7
shrinkingly	-1	false	null	null	--	null	null	--	-1.0	-1	shrink	-1
within	-1	false	null	null	--	true	false	--	0.048689	181	within	-1
unwieldily	-1	false	null	null	--	null	null	--	-1.0	-1	unwield	-1
inspiringly	-1	false	null	null	--	null	null	--	-1.0	-1	inspire	-1
observably	-1	false	null	null	--	true	false	--	-1.0	-1	observ	7
nonmartially	-1	false	null	null	--	null	null	--	-1.0	-1	nonmartial	-1
Patripassianly	-1	false	null	null	--	null	null	--	-1.0	-1	patripass	-1
overeasily	-1	false	null	null	--	null	null	--	-1.0	-1	overeas	-1
sigmoidally	-1	false	null	null	--	true	false	--	-1.0	-1	sigmoidal	-1
nonequivocally	-1	false	null	null	--	null	null	--	-1.0	-1	nonequivocal	-1
efficiently	3	false	null	null	Manner	true	true	--	0.001154	6659	effici	7
unconcentrically	-1	false	null	null	--	null	null	--	-1.0	-1	unconcentr	-1
appallingly	-1	false	null	null	--	true	true	--	1.23E-4	26886	appal	7
quasi-confidently	-1	false	null	null	--	null	null	--	-1.0	-1	quasi-confid	-1
anear	-1	false	null	null	--	null	null	--	-1.0	-1	anear	-1
scatteringly	-1	false	null	null	--	true	false	--	-1.0	-1	scattere	-1
practically	-1	false	null	null	--	true	false	--	0.001484	5587	pract	7
superdubiously	-1	false	null	null	--	null	null	--	-1.0	-1	superdub	-1
nonscholastically	-1	false	null	null	--	null	null	--	-1.0	-1	nonscholast	-1
spinelessly	-1	false	null	null	--	true	true	--	-1.0	-1	spineles	-1
horridly	-1	false	null	null	--	null	null	--	-1.0	-1	horrid	7
unenforcedly	-1	false	null	null	--	null	null	--	-1.0	-1	unenforc	-1
steadyingly	-1	false	null	null	--	null	null	--	-1.0	-1	stead	-1
homogeneously	-1	false	null	null	--	false	false	--	2.2E-5	62243	homoge	-1
dyslogistically	-1	false	null	null	--	null	null	--	-1.0	-1	dyslogist	-1
noneternally	-1	false	null	null	--	null	null	--	-1.0	-1	noneternal	-1
noninterpretively	-1	false	null	null	--	null	null	--	-1.0	-1	noninterprete	-1
amphigenously	-1	false	null	null	--	null	null	--	-1.0	-1	amphige	-1
sore	-1	false	null	null	--	false	false	--	9.46E-4	7625	sore	-1
since	-1	false	null	null	--	true	false	--	0.05284	168	since	-1
da capo	-1	false	null	null	--	null	null	--	-1.0	-1	da capo	-1
hypersensually	-1	false	null	null	--	null	null	--	-1.0	-1	sensual	-1
effectually	-1	false	null	null	--	true	true	--	1.3E-5	77538	effectual	7
unenterprisingly	-1	false	null	null	--	null	null	--	-1.0	-1	unenterprise	-1
aboveboard	-1	false	null	null	--	null	null	--	-1.0	-1	aboveboard	-1
twentyfold	-1	false	null	null	--	true	false	--	-1.0	-1	twentyfold	-1
unpenetratingly	-1	false	null	null	--	null	null	--	-1.0	-1	unpenetrate	-1
diagonally	2	false	null	null	Manner	true	false	--	1.79E-4	21784	diagonal	7
lamentedly	-1	false	null	null	--	null	null	--	-1.0	-1	lam	-1
singularly	1	false	null	null	Manner	true	false	--	2.06E-4	20089	singular	7
thromboplastically	-1	false	null	null	--	null	null	--	-1.0	-1	thromboplast	-1
dioicously	-1	false	null	null	--	null	null	--	-1.0	-1	dio	-1
trashily	-1	false	null	null	--	null	null	--	-1.0	-1	trash	-1
machinely	-1	false	null	null	--	null	null	--	-1.0	-1	machine	-1
station-to-station	-1	false	null	null	--	null	null	--	-1.0	-1	station-to-st	-1
hammeringly	-1	false	null	null	--	null	null	--	-1.0	-1	hammere	-1
myelographically	-1	false	null	null	--	true	false	--	-1.0	-1	myelograph	-1
intrepidly	-1	false	null	null	--	null	null	--	-1.0	-1	intrepid	7
superelegantly	-1	false	null	null	--	null	null	--	-1.0	-1	supereleg	-1
lamellarly	-1	false	null	null	--	true	false	--	-1.0	-1	lamelar	-1
ruthlessly	1	false	null	null	Manner	true	false	--	2.46E-4	18100	ruthles	7
nonimbricately	-1	false	null	null	--	null	null	--	-1.0	-1	nonimbricate	-1
sturdily	-1	false	null	null	--	true	true	--	3.7E-5	48997	sturd	7
Methodistically	-1	false	null	null	--	null	null	--	-1.0	-1	methodist	-1
unglobularly	-1	false	null	null	--	null	null	--	-1.0	-1	unglobular	-1
seriocomically	-1	false	null	null	--	null	null	--	-1.0	-1	seriocom	-1
unelusively	-1	false	null	null	--	null	null	--	-1.0	-1	unelut	-1
firm	-1	false	null	null	--	false	false	--	0.012898	811	firm	-1
credibly	-1	false	null	null	--	true	false	--	2.1E-5	63175	credib	7
urbanely	-1	false	null	null	--	null	null	--	2.0E-5	64610	urbane	7
overservilely	-1	false	null	null	--	null	null	--	-1.0	-1	overservile	-1
semipassively	-1	false	null	null	--	null	null	--	-1.0	-1	past	-1
nonimperially	-1	false	null	null	--	null	null	--	-1.0	-1	nonimperial	-1
fraudfully	-1	false	null	null	--	null	null	--	-1.0	-1	fraud	-1
Hebraically	-1	false	null	null	--	null	null	--	-1.0	-1	hebray	-1
baptismally	-1	false	null	null	--	null	null	--	-1.0	-1	baptismal	-1
psychologically	-1	false	null	null	--	true	false	--	3.06E-4	15894	psycholog	7
comfily	-1	false	null	null	--	null	null	--	-1.0	-1	comf	-1
egregiously	-1	false	null	null	--	true	false	--	-1.0	-1	egreg	-1
prefiguratively	-1	false	null	null	--	null	null	--	-1.0	-1	prefigurate	-1
coltishly	-1	false	null	null	--	null	null	--	-1.0	-1	colt	-1
overconstantly	-1	false	null	null	--	null	null	--	-1.0	-1	overconst	-1
intolerably	-1	false	null	null	--	true	false	--	4.0E-5	47317	intole	7
electroballistically	-1	false	null	null	--	null	null	--	-1.0	-1	electroballist	-1
superactively	-1	false	null	null	--	null	null	--	-1.0	-1	superact	-1
wonderfully	3	false	null	null	Manner/Evaluative	true	true	--	5.4E-4	11121	wonder	7
streakedly	-1	false	null	null	--	null	null	--	-1.0	-1	streak	-1
ought	-1	false	null	null	--	null	null	--	0.006394	1689	ought	-1
renownedly	-1	false	null	null	--	null	null	--	-1.0	-1	renown	-1
unportentously	-1	false	null	null	--	null	null	--	-1.0	-1	unportent	-1
inerrantly	-1	false	null	null	--	null	null	--	-1.0	-1	inerrant	-1
caressingly	-1	false	null	null	--	null	null	--	1.7E-5	70362	caer	7
unfabulously	-1	false	null	null	--	null	null	--	-1.0	-1	unfabul	-1
coercively	-1	false	null	null	--	true	true	--	-1.0	-1	coerc	-1
stickily	-1	false	null	null	--	true	true	--	-1.0	-1	stick	7
semiconsciously	-1	false	null	null	--	null	null	--	-1.0	-1	semiconsc	-1
nondepressingly	-1	false	null	null	--	null	null	--	-1.0	-1	nondepe	-1
gravimetrically	-1	false	null	null	--	true	false	--	-1.0	-1	gravimetr	-1
quasi-militaristically	-1	false	null	null	--	null	null	--	-1.0	-1	quasi-militarist	-1
half-whisperingly	-1	false	null	null	--	null	null	--	-1.0	-1	half	-1
supra	-1	false	null	null	--	null	null	--	3.7E-5	49112	supra	-1
punditically	-1	false	null	null	--	null	null	--	-1.0	-1	pundit	-1
eventfully	-1	false	null	null	--	true	false	--	-1.0	-1	event	-1
nonseparably	-1	false	null	null	--	null	null	--	-1.0	-1	nonsepar	-1
promiscuously	-1	false	null	null	--	true	false	--	1.4E-5	75431	promiscu	7
half-price	-1	false	null	null	--	null	null	--	-1.0	-1	half-price	-1
afterward	-1	false	null	null	--	true	false	--	4.3E-5	45761	afterward	-1
atweel	-1	false	null	null	--	null	null	--	-1.0	-1	atweel	-1
boundlessly	-1	false	null	null	--	true	false	--	-1.0	-1	boundles	7
eftsoons	-1	false	null	null	--	null	null	--	-1.0	-1	eftsoon	-1
nutritiously	-1	false	null	null	--	true	true	--	-1.0	-1	nutrit	-1
alterably	-1	false	null	null	--	null	null	--	-1.0	-1	alt	-1
tranquilly	-1	false	null	null	--	null	null	--	2.5E-5	58556	tranquil	7
inside	-1	false	null	null	--	null	null	--	0.015056	691	inside	-1
semi-industrially	-1	false	null	null	--	null	null	--	-1.0	-1	semi-industrial	-1
innocently	3	false	null	null	Manner	true	true	--	2.73E-4	17035	innoc	7
viscously	-1	false	null	null	--	true	false	--	-1.0	-1	visc	-1
acrimoniously	-1	false	null	null	--	true	false	--	-1.0	-1	acrimon	7
millifold	-1	false	null	null	--	null	null	--	-1.0	-1	millifold	-1
overpiteously	-1	false	null	null	--	null	null	--	-1.0	-1	overpit	-1
supermorally	-1	false	null	null	--	null	null	--	-1.0	-1	supermoral	-1
incompletely	-1	false	null	null	--	true	true	--	3.6E-5	49704	incomplete	7
overharshly	-1	false	null	null	--	null	null	--	-1.0	-1	overharsh	-1
Keltically	-1	false	null	null	--	null	null	--	-1.0	-1	kelt	-1
unshadily	-1	false	null	null	--	null	null	--	-1.0	-1	unshad	-1
systematically	2	false	null	null	Manner	true	true	--	7.87E-4	8614	systemat	7
putatively	-1	false	null	null	--	true	false	--	2.0E-5	65064	putate	-1
hurry-skurry	-1	false	null	null	--	null	null	--	-1.0	-1	hurry-skurr	-1
loudly	2	false	null	null	Manner	true	true	--	0.001109	6828	loud	7
en brochette	-1	false	null	null	--	null	null	--	-1.0	-1	en broch	-1
roomily	-1	false	null	null	--	null	null	--	-1.0	-1	room	7
acrobatically	-1	false	null	null	--	null	null	--	-1.0	-1	acrobat	-1
half-playfully	-1	false	null	null	--	null	null	--	-1.0	-1	half	-1
supermarginally	-1	false	null	null	--	null	null	--	-1.0	-1	supermarginal	-1
tectonically	-1	false	null	null	--	true	false	--	1.2E-5	81906	tecton	-1
grantedly	-1	false	null	null	--	null	null	--	-1.0	-1	grant	-1
areologically	-1	false	null	null	--	null	null	--	-1.0	-1	areolog	-1
frowningly	-1	false	null	null	--	null	null	--	-1.0	-1	frown	-1
nonparochially	-1	false	null	null	--	null	null	--	-1.0	-1	nonparochial	-1
suasive	-1	false	null	null	--	null	null	--	-1.0	-1	suat	-1
indifferently	-1	false	null	null	--	true	true	--	8.2E-5	33241	indifferent	7
uncynically	-1	false	null	null	--	null	null	--	-1.0	-1	uncyn	-1
unsinuately	-1	false	null	null	--	null	null	--	-1.0	-1	unsinuate	-1
spunkily	-1	false	null	null	--	null	null	--	-1.0	-1	spunk	-1
unturbulently	-1	false	null	null	--	null	null	--	-1.0	-1	unturbul	-1
nonheinously	-1	false	null	null	--	null	null	--	-1.0	-1	nonhein	-1
quasi-dejectedly	-1	false	null	null	--	null	null	--	-1.0	-1	quasi-deject	-1
overcensoriously	-1	false	null	null	--	null	null	--	-1.0	-1	overcense	-1
collectivistically	-1	false	null	null	--	null	null	--	-1.0	-1	collectivist	-1
a tempo	-1	false	null	null	--	null	null	--	-1.0	-1	a tempo	-1
patronisingly	-1	false	null	null	--	null	null	--	3.5E-5	50426	patronise	-1
unretrogressively	-1	false	null	null	--	null	null	--	-1.0	-1	unretrogr	-1
swimmingly	-1	false	null	null	--	true	false	--	1.3E-5	79012	swim	-1
versatilely	-1	false	null	null	--	null	null	--	-1.0	-1	versatile	-1
stormlessly	-1	false	null	null	--	null	null	--	-1.0	-1	stormles	-1
fallibly	-1	false	null	null	--	true	false	--	-1.0	-1	fallib	-1
Adamically	-1	false	null	null	--	null	null	--	-1.0	-1	adam	-1
historiographically	-1	false	null	null	--	true	false	--	-1.0	-1	historiograph	-1
overcontentedly	-1	false	null	null	--	null	null	--	-1.0	-1	overcont	-1
tenurially	-1	false	null	null	--	null	null	--	-1.0	-1	tenurial	-1
passionately	2	false	null	null	Manner	true	true	--	3.83E-4	13772	passionate	7
unanachronously	-1	false	null	null	--	null	null	--	-1.0	-1	unanachron	-1
unceremonially	-1	false	null	null	--	null	null	--	-1.0	-1	unceremonial	-1
atlantad	-1	false	null	null	--	true	false	--	-1.0	-1	atlantad	-1
simul	-1	false	null	null	--	null	null	--	-1.0	-1	simul	-1
anticonstitutionally	-1	false	null	null	--	null	null	--	-1.0	-1	anticonstitutional	-1
half-contemptuously	-1	false	null	null	--	null	null	--	-1.0	-1	half	-1
factually	-1	false	null	null	--	true	false	--	5.3E-5	41404	factual	7
subserviently	-1	false	null	null	--	null	null	--	-1.0	-1	subservi	7
denotatively	-1	false	null	null	--	null	null	--	-1.0	-1	denotate	-1
enjoyably	3	false	null	null	Manner	true	true	--	1.9E-5	65603	enjoy	7
aimfully	-1	false	null	null	--	null	null	--	-1.0	-1	aim	-1
desirably	-1	false	null	null	--	true	true	--	-1.0	-1	desir	-1
compressibly	-1	false	null	null	--	true	false	--	-1.0	-1	compressib	-1
semilyrically	-1	false	null	null	--	null	null	--	-1.0	-1	semilyr	-1
broadcast	-1	false	null	null	--	null	null	--	0.001574	5330	broadcast	-1
unpatiently	-1	false	null	null	--	null	null	--	-1.0	-1	unpati	-1
hedonically	-1	false	null	null	--	true	false	--	-1.0	-1	hedon	-1
mutinously	-1	false	null	null	--	true	false	--	2.4E-5	60068	mutin	-1
knottily	1	false	null	null	Manner	null	null	--	-1.0	-1	knot	-1
intemperately	-1	false	null	null	--	null	null	--	-1.0	-1	intemperate	7
unexceptionably	-1	false	null	null	--	null	null	--	-1.0	-1	unexcep	-1
sycophantishly	-1	false	null	null	--	null	null	--	-1.0	-1	sycoph	-1
unequally	-1	false	null	null	--	true	false	--	4.2E-5	46289	unequal	7
arythmically	-1	false	null	null	--	null	null	--	-1.0	-1	arythm	-1
doctrinally	-1	false	null	null	--	true	false	--	1.3E-5	77931	doctrinal	-1
subhemispherically	-1	false	null	null	--	null	null	--	-1.0	-1	subhemispher	-1
nonservilely	-1	false	null	null	--	null	null	--	-1.0	-1	nonservile	-1
reservedly	-1	false	null	null	--	true	false	--	-1.0	-1	reserv	7
vivisectionally	-1	false	null	null	--	null	null	--	-1.0	-1	vivisectional	-1
blushfully	-1	false	null	null	--	null	null	--	-1.0	-1	blush	-1
osteologically	-1	false	null	null	--	true	false	--	-1.0	-1	osteolog	-1
counterfactually	-1	false	null	null	--	true	false	--	-1.0	-1	counterfactual	-1
inarticulately	-1	false	null	null	--	null	null	--	-1.0	-1	inarticulate	-1
evens	-1	false	null	null	--	null	null	--	4.1E-5	46948	ev	-1
wherever	-1	false	true	false	--	true	false	--	0.002404	3895	whereve	-1
unpuritanically	-1	false	null	null	--	null	null	--	-1.0	-1	unpuritan	-1
decreasingly	-1	false	null	null	--	true	false	--	-1.0	-1	decreas	7
unimaginatively	-1	false	null	null	--	null	null	--	-1.0	-1	unimaginate	7
fructuously	-1	false	null	null	--	null	null	--	-1.0	-1	fructu	-1
unniggardly	-1	false	null	null	--	null	null	--	-1.0	-1	unniggard	-1
supertranscendently	-1	false	null	null	--	null	null	--	-1.0	-1	supertranscend	-1
flirtatiously	-1	false	null	null	--	null	null	--	1.4E-5	76576	flirtat	-1
downstream	-1	false	null	null	--	true	true	--	4.77E-4	12030	downstream	7
sarcastically	-1	false	null	null	--	true	true	--	1.96E-4	20696	sarcast	-1
indiscerptibly	-1	false	null	null	--	null	null	--	-1.0	-1	indiscerptib	-1
nongratifyingly	-1	false	null	null	--	null	null	--	-1.0	-1	nongratif	-1
rattling	-1	false	null	null	--	true	false	--	3.45E-4	14744	rat	-1
spryly	-1	false	null	null	--	null	null	--	-1.0	-1	spr	-1
memoriter	-1	false	true	false	--	null	null	--	-1.0	-1	memorite	-1
supplely	-1	false	null	null	--	null	null	--	-1.0	-1	supple	-1
quasi-saintly	-1	false	null	null	--	null	null	--	-1.0	-1	quasi-saint	-1
unoccidentally	-1	false	null	null	--	null	null	--	-1.0	-1	unoccidental	-1
pudgily	-1	false	null	null	--	null	null	--	-1.0	-1	pudg	-1
natch	-1	false	null	null	--	null	null	--	1.3E-5	79088	natch	-1
nontrigonometrically	-1	false	null	null	--	null	null	--	-1.0	-1	nontrigonometr	-1
frolicsomely	-1	false	null	null	--	null	null	--	-1.0	-1	frolicsome	-1
nonfashionably	-1	false	null	null	--	null	null	--	-1.0	-1	nonfash	-1
tight	2	false	null	null	Manner	false	false	--	0.003594	2860	tight	-1
nominalistically	-1	false	null	null	--	true	false	--	-1.0	-1	nominalist	-1
ineffably	-1	false	null	null	--	null	null	--	-1.0	-1	inef	7
tendenciously	-1	false	null	null	--	null	null	--	-1.0	-1	tendenc	-1
capriciously	-1	false	null	null	--	true	false	--	1.8E-5	68109	capricious	7
abysmally	-1	false	null	null	--	true	false	--	2.2E-5	61599	abysmal	7
explosively	-1	false	null	null	--	true	false	--	4.8E-5	43304	explot	7
bubblingly	-1	false	null	null	--	null	null	--	-1.0	-1	bub	-1
nondistortingly	-1	false	null	null	--	null	null	--	-1.0	-1	nondistort	-1
thriftlessly	-1	false	null	null	--	null	null	--	-1.0	-1	thriftles	7
widthwise	-1	false	null	null	--	true	false	--	-1.0	-1	widthwise	-1
Britishly	-1	false	null	null	--	null	null	--	-1.0	-1	brit	-1
overloftily	-1	false	null	null	--	null	null	--	-1.0	-1	overloft	-1
unsmugly	-1	false	null	null	--	null	null	--	-1.0	-1	unsmug	-1
phyletically	-1	false	null	null	--	true	false	--	-1.0	-1	phylet	-1
nonulcerously	-1	false	null	null	--	null	null	--	-1.0	-1	nonulce	-1
overempirically	-1	false	null	null	--	null	null	--	-1.0	-1	overempir	-1
conductively	-1	false	null	null	--	true	false	--	-1.0	-1	conduct	-1
acrologically	-1	false	null	null	--	null	null	--	-1.0	-1	acrolog	-1
uniridescently	-1	false	null	null	--	null	null	--	-1.0	-1	uniridesc	-1
conspiratorially	-1	false	null	null	--	null	null	--	4.7E-5	43794	conspiratorial	-1
noninstinctually	-1	false	null	null	--	null	null	--	-1.0	-1	noninstinctual	-1
undisputatiously	-1	false	null	null	--	null	null	--	-1.0	-1	undisputat	-1
invariably	2	false	null	null	Manner	true	false	--	0.001639	5178	invari	7
nontactically	-1	false	null	null	--	null	null	--	-1.0	-1	nontact	-1
typologically	-1	false	null	null	--	true	false	--	-1.0	-1	typolog	-1
quasi-famously	-1	false	null	null	--	null	null	--	-1.0	-1	quasi-fam	-1
nonirrevocably	-1	false	null	null	--	null	null	--	-1.0	-1	nonirrevoc	-1
nonjuridically	-1	false	null	null	--	null	null	--	-1.0	-1	nonjurid	-1
heretically	-1	false	null	null	--	null	null	--	-1.0	-1	heret	-1
nonignorantly	-1	false	null	null	--	null	null	--	-1.0	-1	nonignorant	-1
outright	-1	false	null	null	--	true	false	--	7.8E-4	8680	outright	7
aggregate	-1	false	null	null	--	null	null	--	0.001592	5288	aggregate	-1
contrastedly	-1	false	null	null	--	true	true	--	-1.0	-1	contrast	-1
unconfidently	-1	false	null	null	--	null	null	--	-1.0	-1	unconfid	-1
dreamlessly	-1	false	null	null	--	null	null	--	-1.0	-1	dreamles	-1
proportionately	-1	false	null	null	--	true	false	--	2.16E-4	19594	proportionate	7
changefully	-1	false	null	null	--	null	null	--	-1.0	-1	change	-1
foreignly	-1	false	null	null	--	null	null	--	-1.0	-1	foreign	-1
unscenically	-1	false	null	null	--	null	null	--	-1.0	-1	unscen	-1
nonhierarchically	-1	false	null	null	--	true	false	--	-1.0	-1	nonhierarch	-1
semimystically	-1	false	null	null	--	null	null	--	-1.0	-1	semimyst	-1
post-free	-1	false	null	null	--	null	null	--	-1.0	-1	post-fr	-1
nonfactually	-1	false	null	null	--	null	null	--	-1.0	-1	nonfactual	-1
unarduously	-1	false	null	null	--	null	null	--	-1.0	-1	unardu	-1
geomantically	-1	false	null	null	--	null	null	--	-1.0	-1	geomant	-1
modernly	-1	false	null	null	--	true	true	--	-1.0	-1	modern	7
currently	2	false	null	null	Time	true	false	--	0.007418	1455	current	7
half-smilingly	-1	false	null	null	--	null	null	--	-1.0	-1	half	-1
flimsily	-1	false	null	null	--	null	null	--	-1.0	-1	flims	7
normally	3	false	null	null	Manner	true	false	--	0.008696	1244	normal	7
lewdly	-1	false	null	null	--	null	null	--	-1.0	-1	lewd	7
unpreposterously	-1	false	null	null	--	null	null	--	-1.0	-1	unpreposte	-1
noncongruently	-1	false	null	null	--	null	null	--	-1.0	-1	noncongru	-1
crammingly	-1	false	null	null	--	null	null	--	-1.0	-1	cram	-1
hyperaccurately	-1	false	null	null	--	null	null	--	-1.0	-1	accurate	-1
erectly	-1	false	null	null	--	true	false	--	-1.0	-1	erect	7
nonethereally	-1	false	null	null	--	null	null	--	-1.0	-1	nonethereal	-1
glisteringly	-1	false	null	null	--	null	null	--	-1.0	-1	glistere	-1
conjugally	-1	false	null	null	--	true	false	--	-1.0	-1	conjugal	7
expletively	-1	false	null	null	--	null	null	--	-1.0	-1	explete	-1
searchingly	2	false	null	null	Manner	true	false	--	4.7E-5	43933	search	7
teasingly	-1	false	null	null	--	null	null	--	5.6E-5	40434	teas	-1
mealymouthedly	-1	false	null	null	--	null	null	--	-1.0	-1	mealymouth	-1
stichometrically	-1	false	null	null	--	null	null	--	-1.0	-1	stichometr	-1
nonadmissibly	-1	false	null	null	--	null	null	--	-1.0	-1	nonadmissib	-1
unmodishly	-1	false	null	null	--	null	null	--	-1.0	-1	unmod	-1
homogenetically	-1	false	null	null	--	null	null	--	-1.0	-1	homogenet	-1
neglectingly	-1	false	null	null	--	null	null	--	-1.0	-1	neglect	-1
high-handedly	-1	false	null	null	--	true	true	--	-1.0	-1	high	7
germinally	-1	false	null	null	--	true	false	--	-1.0	-1	germinal	-1
antimediaevally	-1	false	null	null	--	null	null	--	-1.0	-1	antimediaeval	-1
